92960,1
92961,0
92963,0
92964,0
92965,0
92966,0
92967,0
92968,0
92969,0
92971,0
92973,0
92974,0
92975,1
92976,0
92977,0
92978,0
92979,0
92980,0
92981,0
92982,0
92984,0
92985,0
92986,0
92987,1
92988,0
92989,0
92990,0
92991,0
92994,0
92995,0
92996,0
92997,0
92999,0
93000,0
93001,0
93002,0
93003,0
93004,0
93005,0
93006,0
93007,0
93008,0
93009,1
93010,0
93011,0
93012,0
93013,1
93015,0
93016,1
93017,0
93018,0
93019,0
93021,0
93022,0
93023,0
93024,0
93026,0
93027,0
93028,0
93029,0
93031,0
93032,0
93033,0
93035,0
93036,0
93037,0
93038,0
93039,0
93040,0
93042,0
93043,0
93044,0
93045,0
93046,0
93047,0
93048,0
93049,0
93050,0
93051,0
93053,0
93054,0
93055,0
93056,0
93057,0
93058,0
93059,0
93060,0
93061,0
93063,0
93064,0
93065,0
93066,0
93067,0
93068,0
93069,0
93070,0
93071,0
93072,0
93073,0
93074,0
93075,0
93076,1
93077,0
93078,0
93079,1
93080,0
93081,0
93082,0
93083,0
93084,0
93085,0
93086,0
93087,0
93088,0
93089,0
93090,0
93091,0
93092,0
93094,0
93095,0
93096,0
93097,0
93098,0
93099,0
93100,0
93102,0
93103,0
93104,0
93105,1
93106,0
93107,0
93108,0
93109,0
93111,0
93112,1
93113,1
93114,0
93115,1
93116,0
93117,0
93118,0
93119,0
93120,0
93122,0
93123,0
93124,0
93125,0
93126,0
93127,0
93128,0
93129,0
93131,0
93133,0
93134,0
93135,0
93137,0
93139,0
93140,0
93141,0
93143,0
93144,0
93145,0
93146,0
93147,0
93148,0
93150,0
93151,0
93152,0
93153,0
93154,0
93155,0
93156,0
93157,0
93158,0
93159,0
93160,0
93161,0
93162,0
93163,0
93164,0
93165,0
93166,0
93168,0
93169,0
93170,0
93171,0
93172,0
93173,0
93174,0
93175,0
93176,0
93177,0
93179,0
93180,0
93181,0
93182,0
93183,0
93185,0
93187,0
93188,0
93189,0
93190,0
93191,1
93192,0
93193,0
93194,0
93195,0
93196,0
93197,0
93198,0
93199,0
93200,0
93201,0
93202,0
93203,0
93204,0
93205,0
93206,0
93207,1
93208,1
93209,0
93210,0
93211,0
93212,0
93215,0
93216,0
93217,0
93218,0
93219,1
93220,0
93221,0
93224,0
93225,0
93226,0
93227,1
93228,0
93229,0
93230,0
93231,0
93232,0
93234,0
93235,0
93236,0
93237,1
93238,0
93239,0
93240,0
93243,0
93244,0
93245,0
93247,0
93248,0
93249,0
93251,0
93252,0
93253,0
93254,0
93255,0
93257,0
93258,0
93259,0
93260,0
93262,0
93264,0
93265,0
93266,0
93268,0
93269,0
93270,0
93271,0
93272,0
93273,1
93274,0
93276,0
93278,0
93279,0
93280,0
93282,0
93283,0
93284,0
93285,0
93288,0
93289,0
93290,0
93292,0
93294,0
93296,0
93297,0
93299,0
93300,0
93301,0
93302,1
93303,1
93304,0
93306,0
93307,0
93308,0
93309,1
93310,0
93311,0
93313,0
93314,0
93315,1
93316,0
93317,0
93318,0
93319,1
93320,0
93326,0
93331,0
93333,0
93334,0
93335,0
93336,0
93339,0
93340,0
93341,0
93342,0
93343,0
93344,0
93345,1
93346,0
93347,0
93348,1
93350,0
93351,0
93352,0
93354,0
93355,0
93356,0
93357,0
93358,0
93359,0
93360,0
93364,0
93365,1
93366,1
93367,0
93368,0
93369,0
93370,0
93372,0
93373,0
93374,0
93375,1
93378,0
93380,0
93381,0
93382,0
93383,0
93384,0
93385,0
93386,0
93387,0
93391,0
93392,0
93395,0
93396,0
93398,0
93399,0
93401,0
93402,0
93404,0
93405,0
93406,0
93407,0
93408,0
93409,0
93410,0
93412,0
93413,0
93414,0
93417,0
93418,1
93420,0
93421,0
93422,0
93423,0
93425,0
93427,0
93429,0
93430,0
93431,0
93432,0
93433,0
93434,0
93436,0
93437,0
93438,0
93439,0
93441,0
93443,0
93445,0
93447,0
93448,0
93449,0
93450,0
93451,0
93452,0
93453,0
93455,0
93456,0
93457,0
93458,0
93461,0
93463,0
93464,0
93465,1
93466,0
93471,0
93472,0
93473,0
93475,0
93476,0
93477,0
93478,0
93482,0
93483,1
93484,0
93485,1
93487,1
93488,0
93489,0
93490,0
93491,0
93492,0
93493,0
93494,0
93495,0
93497,0
93498,0
93499,0
93500,0
93501,0
93502,1
93504,0
93505,0
93506,0
93507,0
93509,0
93510,0
93512,0
93513,1
93518,0
93519,0
93520,0
93522,0
93523,0
93524,1
93525,0
93526,1
93527,1
93528,0
93529,0
93530,0
93531,0
93532,0
93533,0
93534,0
93535,0
93536,0
93537,0
93538,0
93540,1
93541,0
93542,0
93543,0
93544,0
93546,0
93547,0
93548,0
93549,1
93550,0
93552,0
93553,0
93554,1
93557,1
93558,0
93560,0
93561,0
93562,0
93563,0
93565,1
93566,0
93568,0
93569,0
93571,0
93572,0
93574,0
93575,0
93576,0
93577,0
93578,0
93580,0
93581,0
93582,0
93583,0
93584,0
93585,0
93586,0
93587,0
93588,0
93589,0
93592,0
93593,1
93595,0
93596,0
93598,0
93599,0
93603,0
93604,0
93605,0
93606,0
93608,1
93609,1
93610,0
93611,0
93612,0
93614,0
93616,0
93617,0
93618,0
93619,0
93620,0
93621,1
93622,0
93624,0
93625,0
93626,0
93629,0
93632,0
93633,0
93635,0
93636,1
93637,0
93638,0
93640,0
93641,0
93644,0
93645,0
93646,0
93647,0
93648,0
93649,0
93650,0
93651,0
93652,0
93654,0
93655,0
93657,0
93659,0
93660,0
93662,0
93664,0
93665,0
93666,1
93668,0
93669,0
93671,0
93672,0
93673,0
93674,0
93675,0
93676,0
93677,0
93678,0
93679,1
93680,0
93681,0
93682,0
93684,0
93686,0
93687,1
93688,0
93690,0
93694,0
93695,1
93696,0
93697,1
93698,0
93699,0
93700,1
93702,0
93703,0
93704,0
93706,0
93707,0
93708,0
93709,0
93711,1
93712,0
93715,0
93716,0
93718,0
93720,0
93721,0
93722,0
93723,0
93726,0
93728,0
93730,0
93731,0
93733,0
93734,0
93736,0
93738,0
93739,0
93743,0
93744,0
93745,0
93746,0
93748,0
93749,0
93750,0
93751,0
93752,0
93753,0
93755,0
93756,0
93757,1
93759,0
93761,0
93764,1
93765,1
93768,0
93769,0
93770,0
93771,0
93772,0
93773,0
93775,0
93776,0
93777,0
93779,0
93782,0
93783,0
93784,0
93788,1
93789,0
93790,0
93791,0
93793,0
93794,0
93795,0
93796,1
93798,0
93799,0
93800,0
93801,1
93802,1
93803,1
93804,0
93808,0
93810,0
93814,0
93817,0
93819,0
93820,0
93821,1
93823,0
93824,0
93825,0
93826,0
93828,0
93829,0
93831,0
93832,0
93833,0
93836,0
93838,0
93840,0
93841,0
93842,0
93843,0
93845,0
93846,0
93847,0
93848,0
93850,0
93851,0
93858,0
93860,0
93863,0
93866,0
93867,0
93868,0
93873,0
93874,0
93875,0
93877,0
93879,0
93880,0
93882,0
93886,0
93889,0
93890,0
93891,0
93893,0
93895,0
93897,0
93899,0
93901,0
93903,0
93904,1
93905,0
93907,0
93909,0
93910,0
93911,1
93913,0
93915,1
93917,1
93918,0
93921,0
93922,0
93923,0
93927,0
93934,1
93941,0
93942,0
93943,0
93946,0
93953,0
93955,0
93957,0
93960,0
93964,1
93965,0
93969,0
93970,0
93974,0
93978,1
93991,0
93996,0
93998,0
94001,0
94002,0
94005,0
94010,1
94013,0
94019,0
94020,0
94025,0
94033,0
94039,0
94046,1
94047,0
94058,1
94062,1
94064,0
94066,0
94070,0
94071,0
94076,0
94080,0
94096,1
94118,0
94125,0
94127,0
94138,0
94148,0
94165,0
94167,0
94179,0
94213,1
94273,0
94314,1
