260,93162,0
261,93173,0
262,93182,0
263,93187,0
264,93189,0
265,93191,0
266,93192,0
267,93198,0
268,93207,0
269,93208,0
270,93215,0
271,93219,0
272,93227,0
273,93235,0
274,93236,0
275,93237,0
276,93238,0
277,93239,0
278,93240,0
279,93259,0
280,93260,0
281,93268,0
282,93273,0
283,93300,0
284,93302,0
285,93303,0
286,93304,0
287,93309,0
288,93315,0
289,93319,0
290,93333,0
291,93334,0
292,93344,0
293,93345,0
294,93347,0
295,93348,0
296,93352,0
297,93365,0
298,93366,0
299,93375,0
300,93407,0
301,93414,0
302,93418,0
303,93423,0
304,93433,0
305,93445,0
306,93448,0
307,93465,0
308,93483,0
309,93485,0
310,93487,0
311,93491,0
312,93494,0
313,93497,0
314,93498,0
315,93499,0
316,93500,0
317,93502,0
318,93505,0
319,93513,0
320,93520,0
321,93524,0
322,93526,0
323,93527,0
324,93540,0
325,93541,0
326,93542,0
327,93546,0
328,93549,0
329,93554,0
330,93557,0
331,93565,0
332,93572,0
333,93576,0
334,93593,0
335,93595,0
336,93608,0
337,93609,0
338,93621,0
339,93636,0
340,93649,0
341,93666,0
342,93669,0
343,93679,0
344,93681,0
345,93687,0
346,93695,0
347,93697,0
348,93700,0
349,93704,0
350,93711,0
351,93716,0
352,93743,0
353,93745,0
354,93756,0
355,93757,0
356,93764,0
357,93765,0
358,93776,0
359,93788,0
360,93796,0
361,93801,0
362,93802,0
363,93803,0
364,93821,0
365,93825,0
366,93829,0
367,93843,0
368,93846,0
369,93860,0
370,93875,0
371,93877,0
372,93880,0
373,93882,0
374,93893,0
375,93895,0
376,93897,0
377,93904,0
378,93910,0
379,93911,0
380,93915,0
381,93917,0
382,93918,0
383,93934,0
384,93953,0
385,93964,0
386,93978,0
387,93991,0
388,94010,0
389,94046,0
390,94058,0
391,94062,0
392,94064,0
393,94071,0
394,94096,0
395,94125,0
396,94213,0
397,94314,0
398,91711,0
399,91712,0
400,91713,0
401,91714,0
402,91717,0
403,91718,0
404,91719,0
405,91720,0
406,91721,0
407,91722,0
408,91723,0
409,91724,0
410,91725,0
411,91726,0
412,91728,0
413,91729,0
414,91730,0
415,91732,0
416,91733,0
417,91735,0
418,91737,0
419,91739,0
420,91740,0
421,91741,0
422,91742,0
423,91743,0
424,91745,0
425,91746,0
426,91747,0
427,91748,0
428,91750,0
429,91751,0
430,91752,0
431,91753,0
432,91755,0
433,91757,0
434,91758,0
435,91759,0
436,91760,0
437,91761,0
438,91762,0
439,91763,0
440,91764,0
441,91765,0
442,91766,0
443,91767,0
444,91768,0
445,91771,0
446,91772,0
447,91773,0
448,91774,0
449,91776,0
450,91778,0
451,91779,0
452,91780,0
453,91781,0
454,91782,0
455,91783,0
456,91784,0
457,91785,0
458,91786,0
459,91787,0
460,91788,0
461,91789,0
462,91790,0
463,91791,0
464,91792,0
465,91793,0
466,91794,0
467,91795,0
468,91796,0
469,91797,0
470,91798,0
471,91800,0
472,91802,0
473,91803,0
474,91804,0
475,91805,0
476,91806,0
477,91807,0
478,91808,0
479,91810,0
480,91812,0
481,91813,0
482,91814,0
483,91815,0
484,91816,0
485,91817,0
486,91819,0
487,91820,0
488,91822,0
489,91823,0
490,91824,0
491,91825,0
492,91826,0
493,91827,0
494,91830,0
495,91831,0
496,91832,0
497,91833,0
498,91835,0
499,91836,0
500,91837,0
501,91838,0
502,91840,0
503,91841,0
504,91843,0
505,91844,0
506,91845,0
507,91846,0
508,91847,0
509,91849,0
510,91850,0
511,91851,0
512,91852,0
513,91855,0
514,91856,0
515,91858,0
516,91859,0
517,91861,0
518,91862,0
519,91863,0
520,91864,0
521,91866,0
522,91867,0
523,91868,0
524,91869,0
525,91870,0
526,91871,0
527,91872,0
528,91873,0
529,91874,0
530,91875,0
531,91878,0
532,91879,0
533,91880,0
534,91881,0
535,91882,0
536,91883,0
537,91885,0
538,91886,0
539,91887,0
540,91888,0
541,91890,0
542,91891,0
543,91892,0
544,91893,0
545,91894,0
546,91896,0
547,91897,0
548,91898,0
549,91899,0
550,91900,0
551,91901,0
552,91902,0
553,91903,0
554,91905,0
555,91906,0
556,91907,0
557,91908,0
558,91910,0
559,91911,0
560,91912,0
561,91913,0
562,91914,0
563,91915,0
564,91917,0
565,91918,0
566,91919,0
567,91922,0
568,91923,0
569,91924,0
570,91925,0
571,91926,0
572,91927,0
573,91928,0
574,91932,0
575,91933,0
576,91934,0
577,91935,0
578,91937,0
579,91938,0
580,91939,0
581,91940,0
582,91942,0
583,91943,0
584,91944,0
585,91945,0
586,91946,0
587,91947,0
588,91948,0
589,91949,0
590,91951,0
591,91952,0
592,91953,0
593,91954,0
594,91955,0
595,91957,0
596,91958,0
597,91959,0
598,91960,0
599,91961,0
600,91963,0
601,91964,0
602,91965,0
603,91968,0
604,91969,0
605,91972,0
606,91973,0
607,91974,0
608,91977,0
609,91978,0
610,91979,0
611,91980,0
612,91981,0
613,91982,0
614,91983,0
615,91984,0
616,91985,0
617,91986,0
618,91987,0
619,91988,0
620,91989,0
621,91990,0
622,91991,0
623,91992,0
624,91993,0
625,91995,0
626,91996,0
627,91998,0
628,91999,0
629,92000,0
630,92001,0
631,92003,0
632,92004,0
633,92005,0
634,92006,0
635,92007,0
636,92009,0
637,92010,0
638,92015,0
639,92016,0
640,92017,0
641,92019,0
642,92020,0
643,92021,0
644,92022,0
645,92023,0
646,92024,0
647,92025,0
648,92027,0
649,92028,0
650,92031,0
651,92032,0
652,92033,0
653,92034,0
654,92038,0
655,92039,0
656,92040,0
657,92041,0
658,92042,0
659,92043,0
660,92044,0
661,92045,0
662,92046,0
663,92047,0
664,92048,0
665,92049,0
666,92050,0
667,92052,0
668,92053,0
669,92055,0
670,92057,0
671,92058,0
672,92060,0
673,92061,0
674,92062,0
675,92063,0
676,92064,0
677,92065,0
678,92067,0
679,92068,0
680,92069,0
681,92070,0
682,92071,0
683,92072,0
684,92073,0
685,92074,0
686,92075,0
687,92076,0
688,92077,0
689,92078,0
690,92079,0
691,92080,0
692,92082,0
693,92084,0
694,92086,0
695,92087,0
696,92088,0
697,92089,0
698,92090,0
699,92092,0
700,92093,0
701,92094,0
702,92095,0
703,92096,0
704,92097,0
705,92099,0
706,92100,0
707,92101,0
708,92102,0
709,92103,0
710,92106,0
711,92109,0
712,92110,0
713,92111,0
714,92112,0
715,92113,0
716,92114,0
717,92115,0
718,92117,0
719,92118,0
720,92119,0
721,92120,0
722,92122,0
723,92123,0
724,92124,0
725,92125,0
726,92128,0
727,92129,0
728,92130,0
729,92131,0
730,92132,0
731,92133,0
732,92135,0
733,92138,0
734,92139,0
735,92140,0
736,92141,0
737,92143,0
738,92144,0
739,92145,0
740,92146,0
741,92147,0
742,92148,0
743,92149,0
744,92150,0
745,92151,0
746,92152,0
747,92153,0
748,92155,0
749,92156,0
750,92157,0
751,92158,0
752,92159,0
753,92160,0
754,92162,0
755,92163,0
756,92164,0
757,92165,0
758,92167,0
759,92168,0
760,92169,0
761,92170,0
762,92171,0
763,92172,0
764,92173,0
765,92174,0
766,92175,0
767,92176,0
768,92177,0
769,92178,0
770,92180,0
771,92181,0
772,92183,0
773,92184,0
774,92186,0
775,92187,0
776,92188,0
777,92190,0
778,92192,0
779,92194,0
780,92195,0
781,92196,0
782,92197,0
783,92198,0
784,92199,0
785,92201,0
786,92202,0
787,92204,0
788,92205,0
789,92206,0
790,92207,0
791,92208,0
792,92209,0
793,92210,0
794,92211,0
795,92212,0
796,92213,0
797,92214,0
798,92216,0
799,92217,0
800,92220,0
801,92221,0
802,92223,0
803,92225,0
804,92226,0
805,92227,0
806,92228,0
807,92229,0
808,92230,0
809,92231,0
810,92232,0
811,92233,0
812,92236,0
813,92237,0
814,92238,0
815,92239,0
816,92240,0
817,92241,0
818,92242,0
819,92243,0
820,92244,0
821,92246,0
822,92248,0
823,92249,0
824,92250,0
825,92251,0
826,92252,0
827,92253,0
828,92254,0
829,92255,0
830,92259,0
831,92260,0
832,92261,0
833,92262,0
834,92264,0
835,92265,0
836,92266,0
837,92267,0
838,92268,0
839,92269,0
840,92270,0
841,92271,0
842,92272,0
843,92273,0
844,92275,0
845,92276,0
846,92277,0
847,92278,0
848,92279,0
849,92280,0
850,92281,0
851,92282,0
852,92283,0
853,92284,0
854,92286,0
855,92287,0
856,92288,0
857,92289,0
858,92290,0
859,92291,0
860,92292,0
861,92293,0
862,92295,0
863,92296,0
864,92297,0
865,92298,0
866,92299,0
867,92304,0
868,92305,0
869,92308,0
870,92310,0
871,92314,0
872,92315,0
873,92317,0
874,92318,0
875,92320,0
876,92321,0
877,92322,0
878,92323,0
879,92324,0
880,92325,0
881,92326,0
882,92327,0
883,92328,0
884,92330,0
885,92331,0
886,92332,0
887,92333,0
888,92334,0
889,92335,0
890,92336,0
891,92337,0
892,92338,0
893,92339,0
894,92340,0
895,92341,0
896,92342,0
897,92343,0
898,92344,0
899,92346,0
900,92350,0
901,92354,0
902,92356,0
903,92358,0
904,92360,0
905,92361,0
906,92364,0
907,92365,0
908,92366,0
909,92367,0
910,92369,0
911,92370,0
912,92371,0
913,92372,0
914,92373,0
915,92374,0
916,92375,0
917,92377,0
918,92378,0
919,92379,0
920,92381,0
921,92382,0
922,92385,0
923,92387,0
924,92388,0
925,92390,0
926,92391,0
927,92392,0
928,92393,0
929,92395,0
930,92397,0
931,92398,0
932,92399,0
933,92401,0
934,92403,0
935,92405,0
936,92406,0
937,92408,0
938,92409,0
939,92410,0
940,92411,0
941,92413,0
942,92414,0
943,92415,0
944,92416,0
945,92417,0
946,92418,0
947,92419,0
948,92420,0
949,92421,0
950,92422,0
951,92423,0
952,92424,0
953,92429,0
954,92430,0
955,92431,0
956,92433,0
957,92434,0
958,92435,0
959,92436,0
960,92437,0
961,92438,0
962,92439,0
963,92440,0
964,92441,0
965,92443,0
966,92445,0
967,92446,0
968,92451,0
969,92452,0
970,92454,0
971,92455,0
972,92456,0
973,92457,0
974,92458,0
975,92459,0
976,92460,0
977,92461,0
978,92462,0
979,92463,0
980,92464,0
981,92467,0
982,92468,0
983,92469,0
984,92470,0
985,92471,0
986,92472,0
987,92473,0
988,92475,0
989,92476,0
990,92477,0
991,92478,0
992,92479,0
993,92480,0
994,92481,0
995,92482,0
996,92483,0
997,92484,0
998,92487,0
999,92490,0
1000,92491,0
1001,92492,0
1002,92493,0
1003,92494,0
1004,92495,0
1005,92496,0
1006,92497,0
1007,92498,0
1008,92499,0
1009,92500,0
1010,92501,0
1011,92502,0
1012,92504,0
1013,92505,0
1014,92507,0
1015,92508,0
1016,92509,0
1017,92510,0
1018,92511,0
1019,92512,0
1020,92513,0
1021,92517,0
1022,92518,0
1023,92519,0
1024,92521,0
1025,92522,0
1026,92523,0
1027,92524,0
1028,92525,0
1029,92526,0
1030,92527,0
1031,92528,0
1032,92529,0
1033,92530,0
1034,92531,0
1035,92532,0
1036,92534,0
1037,92535,0
1038,92536,0
1039,92537,0
1040,92538,0
1041,92539,0
1042,92540,0
1043,92541,0
1044,92542,0
1045,92544,0
1046,92545,0
1047,92546,0
1048,92547,0
1049,92549,0
1050,92550,0
1051,92552,0
1052,92553,0
1053,92555,0
1054,92556,0
1055,92557,0
1056,92558,0
1057,92559,0
1058,92560,0
1059,92561,0
1060,92562,0
1061,92563,0
1062,92565,0
1063,92566,0
1064,92568,0
1065,92569,0
1066,92570,0
1067,92572,0
1068,92573,0
1069,92574,0
1070,92575,0
1071,92576,0
1072,92577,0
1073,92579,0
1074,92580,0
1075,92581,0
1076,92583,0
1077,92585,0
1078,92586,0
1079,92587,0
1080,92588,0
1081,92589,0
1082,92592,0
1083,92593,0
1084,92594,0
1085,92595,0
1086,92596,0
1087,92597,0
1088,92599,0
1089,92600,0
1090,92601,0
1091,92602,0
1092,92603,0
1093,92605,0
1094,92606,0
1095,92607,0
1096,92608,0
1097,92611,0
1098,92613,0
1099,92614,0
1100,92615,0
1101,92616,0
1102,92618,0
1103,92619,0
1104,92620,0
1105,92621,0
1106,92623,0
1107,92624,0
1108,92625,0
1109,92626,0
1110,92627,0
1111,92630,0
1112,92631,0
1113,92632,0
1114,92639,0
1115,92641,0
1116,92644,0
1117,92645,0
1118,92647,0
1119,92648,0
1120,92649,0
1121,92650,0
1122,92651,0
1123,92652,0
1124,92653,0
1125,92654,0
1126,92655,0
1127,92656,0
1128,92658,0
1129,92659,0
1130,92660,0
1131,92661,0
1132,92663,0
1133,92664,0
1134,92665,0
1135,92667,0
1136,92668,0
1137,92669,0
1138,92670,0
1139,92671,0
1140,92672,0
1141,92673,0
1142,92674,0
1143,92677,0
1144,92681,0
1145,92683,0
1146,92685,0
1147,92687,0
1148,92688,0
1149,92690,0
1150,92691,0
1151,92692,0
1152,92694,0
1153,92695,0
1154,92696,0
1155,92697,0
1156,92698,0
1157,92699,0
1158,92702,0
1159,92703,0
1160,92704,0
1161,92705,0
1162,92706,0
1163,92708,0
1164,92709,0
1165,92710,0
1166,92711,0
1167,92712,0
1168,92713,0
1169,92714,0
1170,92715,0
1171,92716,0
1172,92717,0
1173,92718,0
1174,92719,0
1175,92720,0
1176,92722,0
1177,92723,0
1178,92724,0
1179,92725,0
1180,92726,0
1181,92727,0
1182,92728,0
1183,92730,0
1184,92731,0
1185,92732,0
1186,92735,0
1187,92736,0
1188,92738,0
1189,92739,0
1190,92740,0
1191,92741,0
1192,92742,0
1193,92743,0
1194,92744,0
1195,92745,0
1196,92746,0
1197,92750,0
1198,92751,0
1199,92754,0
1200,92755,0
1201,92756,0
1202,92757,0
1203,92758,0
1204,92759,0
1205,92760,0
1206,92761,0
1207,92762,0
1208,92763,0
1209,92764,0
1210,92765,0
1211,92767,0
1212,92769,0
1213,92770,0
1214,92771,0
1215,92773,0
1216,92774,0
1217,92775,0
1218,92776,0
1219,92777,0
1220,92778,0
1221,92779,0
1222,92780,0
1223,92781,0
1224,92782,0
1225,92783,0
1226,92784,0
1227,92785,0
1228,92787,0
1229,92788,0
1230,92790,0
1231,92791,0
1232,92792,0
1233,92793,0
1234,92794,0
1235,92796,0
1236,92797,0
1237,92798,0
1238,92800,0
1239,92801,0
1240,92802,0
1241,92803,0
1242,92804,0
1243,92805,0
1244,92806,0
1245,92807,0
1246,92808,0
1247,92809,0
1248,92811,0
1249,92812,0
1250,92813,0
1251,92815,0
1252,92816,0
1253,92818,0
1254,92819,0
1255,92822,0
1256,92823,0
1257,92824,0
1258,92825,0
1259,92826,0
1260,92827,0
1261,92828,0
1262,92830,0
1263,92832,0
1264,92833,0
1265,92835,0
1266,92836,0
1267,92839,0
1268,92840,0
1269,92841,0
1270,92842,0
1271,92843,0
1272,92844,0
1273,92845,0
1274,92846,0
1275,92849,0
1276,92850,0
1277,92852,0
1278,92854,0
1279,92856,0
1280,92857,0
1281,92858,0
1282,92859,0
1283,92862,0
1284,92864,0
1285,92865,0
1286,92866,0
1287,92869,0
1288,92870,0
1289,92871,0
1290,92873,0
1291,92874,0
1292,92877,0
1293,92878,0
1294,92879,0
1295,92880,0
1296,92881,0
1297,92882,0
1298,92884,0
1299,92885,0
1300,92886,0
1301,92889,0
1302,92891,0
1303,92892,0
1304,92893,0
1305,92895,0
1306,92896,0
1307,92897,0
1308,92898,0
1309,92900,0
1310,92902,0
1311,92903,0
1312,92905,0
1313,92906,0
1314,92907,0
1315,92908,0
1316,92910,0
1317,92911,0
1318,92915,0
1319,92916,0
1320,92917,0
1321,92918,0
1322,92919,0
1323,92920,0
1324,92921,0
1325,92922,0
1326,92924,0
1327,92925,0
1328,92926,0
1329,92927,0
1330,92929,0
1331,92930,0
1332,92931,0
1333,92933,0
1334,92934,0
1335,92935,0
1336,92937,0
1337,92938,0
1338,92941,0
1339,92942,0
1340,92945,0
1341,92946,0
1342,92947,0
1343,92948,0
1344,92949,0
1345,92950,0
1346,92951,0
1347,92952,0
1348,92953,0
1349,92956,0
1350,92957,0
1351,92958,0
1352,92959,0
1353,92961,0
1354,92963,0
1355,92964,0
1356,92965,0
1357,92967,0
1358,92969,0
1359,92971,0
1360,92973,0
1361,92974,0
1362,92976,0
1363,92977,0
1364,92978,0
1365,92980,0
1366,92981,0
1367,92982,0
1368,92984,0
1369,92985,0
1370,92986,0
1371,92988,0
1372,92989,0
1373,92990,0
1374,92991,0
1375,92994,0
1376,92995,0
1377,92996,0
1378,92997,0
1379,92999,0
1380,93000,0
1381,93002,0
1382,93003,0
1383,93004,0
1384,93007,0
1385,93008,0
1386,93010,0
1387,93011,0
1388,93012,0
1389,93015,0
1390,93017,0
1391,93018,0
1392,93019,0
1393,93022,0
1394,93023,0
1395,93024,0
1396,93026,0
1397,93027,0
1398,93028,0
1399,93029,0
1400,93031,0
1401,93032,0
1402,93033,0
1403,93035,0
1404,93037,0
1405,93038,0
1406,93039,0
1407,93040,0
1408,93042,0
1409,93043,0
1410,93044,0
1411,93045,0
1412,93047,0
1413,93048,0
1414,93049,0
1415,93050,0
1416,93051,0
1417,93053,0
1418,93054,0
1419,93056,0
1420,93057,0
1421,93058,0
1422,93060,0
1423,93063,0
1424,93065,0
1425,93067,0
1426,93069,0
1427,93070,0
1428,93071,0
1429,93072,0
1430,93073,0
1431,93074,0
1432,93075,0
1433,93077,0
1434,93078,0
1435,93080,0
1436,93081,0
1437,93083,0
1438,93084,0
1439,93085,0
1440,93086,0
1441,93087,0
1442,93089,0
1443,93090,0
1444,93091,0
1445,93092,0
1446,93094,0
1447,93095,0
1448,93096,0
1449,93097,0
1450,93098,0
1451,93099,0
1452,93102,0
1453,93103,0
1454,93104,0
1455,93106,0
1456,93107,0
1457,93108,0
1458,93109,0
1459,93111,0
1460,93114,0
1461,93116,0
1462,93117,0
1463,93118,0
1464,93119,0
1465,93120,0
1466,93122,0
1467,93123,0
1468,93124,0
1469,93125,0
1470,93126,0
1471,93128,0
1472,93129,0
1473,93133,0
1474,93134,0
1475,93135,0
1476,93137,0
1477,93139,0
1478,93140,0
1479,93141,0
1480,93143,0
1481,93144,0
1482,93145,0
1483,93146,0
1484,93148,0
1485,93150,0
1486,93151,0
1487,93152,0
1488,93153,0
1489,93154,0
1490,93155,0
1491,93156,0
1492,93157,0
1493,93158,0
1494,93159,0
1495,93160,0
1496,93161,0
1497,93163,0
1498,93164,0
1499,93165,0
1500,93166,0
1501,93168,0
1502,93169,0
1503,93170,0
1504,93171,0
1505,93172,0
1506,93174,0
1507,93175,0
1508,93176,0
1509,93177,0
1510,93179,0
1511,93180,0
1512,93181,0
1513,93183,0
1514,93185,0
1515,93188,0
1516,93190,0
1517,93193,0
1518,93194,0
1519,93195,0
1520,93196,0
1521,93197,0
1522,93199,0
1523,93200,0
1524,93201,0
1525,93202,0
1526,93203,0
1527,93204,0
1528,93205,0
1529,93206,0
1530,93209,0
1531,93210,0
1532,93211,0
1533,93212,0
1534,93216,0
1535,93217,0
1536,93218,0
1537,93220,0
1538,93221,0
1539,93224,0
1540,93225,0
1541,93226,0
1542,93228,0
1543,93229,0
1544,93230,0
1545,93231,0
1546,93232,0
1547,93234,0
1548,93243,0
1549,93244,0
1550,93245,0
1551,93247,0
1552,93248,0
1553,93249,0
1554,93251,0
1555,93252,0
1556,93253,0
1557,93254,0
1558,93255,0
1559,93257,0
1560,93258,0
1561,93262,0
1562,93264,0
1563,93265,0
1564,93266,0
1565,93269,0
1566,93270,0
1567,93271,0
1568,93272,0
1569,93274,0
1570,93276,0
1571,93278,0
1572,93279,0
1573,93280,0
1574,93282,0
1575,93283,0
1576,93284,0
1577,93285,0
1578,93288,0
1579,93289,0
1580,93290,0
1581,93292,0
1582,93294,0
1583,93296,0
1584,93297,0
1585,93299,0
1586,93301,0
1587,93306,0
1588,93307,0
1589,93308,0
1590,93310,0
1591,93311,0
1592,93313,0
1593,93314,0
1594,93316,0
1595,93317,0
1596,93318,0
1597,93320,0
1598,93326,0
1599,93331,0
1600,93335,0
1601,93336,0
1602,93339,0
1603,93340,0
1604,93341,0
1605,93342,0
1606,93343,0
1607,93346,0
1608,93350,0
1609,93351,0
1610,93354,0
1611,93355,0
1612,93356,0
1613,93357,0
1614,93358,0
1615,93359,0
1616,93360,0
1617,93364,0
1618,93367,0
1619,93368,0
1620,93369,0
1621,93370,0
1622,93372,0
1623,93373,0
1624,93374,0
1625,93378,0
1626,93380,0
1627,93381,0
1628,93382,0
1629,93383,0
1630,93384,0
1631,93385,0
1632,93386,0
1633,93387,0
1634,93391,0
1635,93392,0
1636,93395,0
1637,93396,0
1638,93398,0
1639,93399,0
1640,93401,0
1641,93402,0
1642,93404,0
1643,93405,0
1644,93406,0
1645,93408,0
1646,93409,0
1647,93410,0
1648,93412,0
1649,93413,0
1650,93417,0
1651,93420,0
1652,93421,0
1653,93422,0
1654,93425,0
1655,93427,0
1656,93429,0
1657,93430,0
1658,93431,0
1659,93432,0
1660,93434,0
1661,93436,0
1662,93437,0
1663,93438,0
1664,93439,0
1665,93441,0
1666,93443,0
1667,93447,0
1668,93449,0
1669,93450,0
1670,93451,0
1671,93452,0
1672,93453,0
1673,93455,0
1674,93456,0
1675,93457,0
1676,93458,0
1677,93461,0
1678,93463,0
1679,93464,0
1680,93466,0
1681,93471,0
1682,93472,0
1683,93473,0
1684,93475,0
1685,93476,0
1686,93477,0
1687,93478,0
1688,93482,0
1689,93484,0
1690,93488,0
1691,93489,0
1692,93490,0
1693,93492,0
1694,93493,0
1695,93495,0
1696,93501,0
1697,93504,0
1698,93506,0
1699,93507,0
1700,93509,0
1701,93510,0
1702,93512,0
1703,93518,0
1704,93519,0
1705,93522,0
1706,93523,0
1707,93525,0
1708,93528,0
1709,93529,0
1710,93530,0
1711,93531,0
1712,93532,0
1713,93533,0
1714,93534,0
1715,93535,0
1716,93536,0
1717,93537,0
1718,93538,0
1719,93543,0
1720,93544,0
1721,93547,0
1722,93548,0
1723,93550,0
1724,93552,0
1725,93553,0
1726,93558,0
1727,93560,0
1728,93561,0
1729,93562,0
1730,93563,0
1731,93566,0
1732,93568,0
1733,93569,0
1734,93571,0
1735,93574,0
1736,93575,0
1737,93577,0
1738,93578,0
1739,93580,0
1740,93581,0
1741,93582,0
1742,93583,0
1743,93584,0
1744,93585,0
1745,93586,0
1746,93587,0
1747,93588,0
1748,93589,0
1749,93592,0
1750,93596,0
1751,93598,0
1752,93599,0
1753,93603,0
1754,93604,0
1755,93605,0
1756,93606,0
1757,93610,0
1758,93611,0
1759,93612,0
1760,93614,0
1761,93616,0
1762,93617,0
1763,93618,0
1764,93619,0
1765,93620,0
1766,93622,0
1767,93624,0
1768,93625,0
1769,93626,0
1770,93629,0
1771,93632,0
1772,93633,0
1773,93635,0
1774,93637,0
1775,93638,0
1776,93640,0
1777,93641,0
1778,93644,0
1779,93645,0
1780,93646,0
1781,93647,0
1782,93648,0
1783,93650,0
1784,93651,0
1785,93652,0
1786,93654,0
1787,93655,0
1788,93657,0
1789,93659,0
1790,93660,0
1791,93662,0
1792,93664,0
1793,93665,0
1794,93668,0
1795,93671,0
1796,93672,0
1797,93673,0
1798,93674,0
1799,93675,0
1800,93676,0
1801,93677,0
1802,93678,0
1803,93680,0
1804,93682,0
1805,93684,0
1806,93686,0
1807,93688,0
1808,93690,0
1809,93694,0
1810,93696,0
1811,93698,0
1812,93699,0
1813,93702,0
1814,93703,0
1815,93706,0
1816,93707,0
1817,93708,0
1818,93709,0
1819,93712,0
1820,93715,0
1821,93718,0
1822,93720,0
1823,93721,0
1824,93722,0
1825,93723,0
1826,93726,0
1827,93728,0
1828,93730,0
1829,93731,0
1830,93733,0
1831,93734,0
1832,93736,0
1833,93738,0
1834,93739,0
1835,93744,0
1836,93746,0
1837,93748,0
1838,93749,0
1839,93750,0
1840,93751,0
1841,93752,0
1842,93753,0
1843,93755,0
1844,93759,0
1845,93761,0
1846,93768,0
1847,93769,0
1848,93770,0
1849,93771,0
1850,93772,0
1851,93773,0
1852,93775,0
1853,93777,0
1854,93779,0
1855,93782,0
1856,93783,0
1857,93784,0
1858,93789,0
1859,93790,0
1860,93791,0
1861,93793,0
1862,93794,0
1863,93795,0
1864,93798,0
1865,93799,0
1866,93800,0
1867,93804,0
1868,93808,0
1869,93810,0
1870,93814,0
1871,93817,0
1872,93819,0
1873,93820,0
1874,93823,0
